-62,46,2,30,31,30,29,28,27,25,25,26,27,26,26,27,27,28,28,27,26,24,23,22,22,23,22,21,5,0,0,0,0,0,0,0,0,0,5,26,27,29,29,29,29,28,27,27,28,30,31,29,27,27,27,26,24,24,24,24,24,25,27,28,27
-62,98,6,26,26,26,24,24,24,23,22,23,23,23,23,23,24,25,25,23,22,22,21,20,20,20,19,19,4,0,0,0,0,0,0,0,0,0,5,23,23,25,26,25,24,24,24,24,24,26,26,25,23,23,23,22,20,20,20,19,20,20,22,24,24
-62,131,5,23,24,23,23,22,22,22,22,22,23,23,23,23,25,26,25,24,23,22,22,21,21,21,20,20,5,0,0,0,0,0,0,0,0,0,5,21,21,22,24,22,22,21,21,21,21,22,23,22,21,21,21,20,19,18,17,18,18,19,21,23,21
-62,163,8,26,26,25,25,24,24,23,23,25,26,24,24,25,25,27,27,25,24,24,23,23,23,23,22,21,5,0,0,0,0,0,0,0,0,0,6,24,24,26,27,26,25,25,24,25,25,26,26,25,24,23,24,23,22,21,20,20,21,21,23,23,22
-61,114,14,25,25,25,24,23,22,22,21,22,23,24,23,23,24,25,25,24,22,22,21,20,21,20,20,19,5,0,0,0,0,0,0,0,0,0,5,21,21,22,22,22,21,21,21,21,21,23,23,22,21,21,21,20,19,19,18,19,19,19,21,24,23
-63,121,38,25,26,25,25,25,24,23,23,24,25,25,24,24,26,26,26,25,24,23,22,22,22,22,21,21,5,0,0,0,0,0,0,0,0,0,5,24,24,25,26,24,23,24,24,24,25,26,26,25,24,23,24,22,21,20,20,18,19,21,23,24,24
-63,121,38,25,26,25,25,25,24,24,23,23,24,24,24,25,26,27,27,26,25,23,23,23,23,23,22,22,5,0,0,0,0,0,0,0,0,0,6,25,25,26,26,25,25,26,25,24,25,26,26,25,24,23,22,22,20,20,20,19,20,21,22,24,24
-62,121,38,25,25,25,24,24,24,23,23,24,25,24,24,24,25,27,26,25,24,23,23,23,23,23,22,22,6,0,0,0,0,0,0,0,0,0,5,23,23,24,25,24,23,23,22,22,23,24,25,24,22,22,22,21,19,19,19,19,19,20,22,23,22
-62,121,38,24,24,24,22,22,22,21,21,22,23,23,23,23,24,25,25,23,22,21,21,21,21,21,20,19,5,0,0,0,0,0,0,0,0,0,5,22,22,23,24,23,22,22,22,23,23,24,24,23,22,22,22,21,19,19,19,18,18,19,21,21,21
-62,121,38,25,26,26,25,24,24,24,23,23,24,23,23,24,25,26,26,25,23,22,22,21,21,20,20,19,4,0,0,0,0,0,0,0,0,0,5,22,22,24,25,24,24,24,23,24,24,25,25,24,23,22,22,21,20,20,20,19,20,20,22,22,22
