-73,46,2,16,18,16,12,10,9,9,12,12,10,9,10,11,13,15,15,14,14,15,16,16,16,17,17,16,5,0,0,0,0,0,0,0,0,0,5,24,25,27,29,27,26,24,22,23,24,25,28,29,25,26,28,25,21,17,15,15,15,17,17,19,20
-72,98,6,23,22,20,19,17,15,13,10,9,9,9,9,9,9,11,13,14,15,15,15,16,15,16,16,17,4,0,0,0,0,0,0,0,0,0,7,32,33,35,36,34,33,32,32,31,32,34,34,33,32,31,31,30,28,28,28,27,25,24,26,27,26
-73,131,5,17,19,16,11,8,7,5,5,7,4,1,5,6,7,9,10,11,12,11,12,15,15,15,16,15,4,0,0,0,0,0,0,0,0,0,7,30,29,29,30,30,28,28,29,30,30,33,35,33,29,28,30,28,26,26,23,22,24,25,23,20,19
-73,163,8,19,17,15,11,6,2,2,12,17,6,2,3,2,2,4,9,11,10,9,10,11,13,14,14,14,4,0,0,0,0,0,0,0,0,0,6,26,28,29,28,26,28,27,26,27,27,28,29,27,24,24,25,24,22,25,26,23,21,22,23,23,22
-73,114,14,20,19,16,14,12,10,9,11,13,11,8,8,9,10,10,9,8,9,9,11,12,13,14,15,15,3,0,0,0,0,0,0,0,0,0,7,28,28,29,28,26,24,25,26,26,25,27,29,29,27,26,26,26,24,24,24,23,23,22,20,21,21
-73,114,14,19,18,15,14,13,11,10,10,10,9,8,8,9,10,10,11,11,11,12,12,12,12,13,13,13,3,0,0,0,0,0,0,0,0,0,5,23,25,28,28,27,26,24,23,25,27,27,26,25,25,28,30,27,23,23,22,21,23,23,23,24,23
-72,125,20,20,17,16,15,13,13,12,10,5,7,9,10,9,9,8,8,8,9,9,10,12,13,14,14,13,3,0,0,0,0,0,0,0,0,0,5,25,24,26,27,25,24,22,23,25,26,26,29,30,29,29,27,27,26,25,23,21,19,17,16,21,23
-71,125,20,21,22,21,18,15,13,11,12,13,10,9,11,12,13,15,14,13,13,15,15,13,13,13,13,13,4,0,0,0,0,0,0,0,0,0,5,22,23,24,25,26,26,27,26,26,27,28,27,26,25,24,26,26,27,27,26,25,25,24,23,24,22
-72,125,20,20,21,18,15,13,11,11,10,9,10,11,12,12,12,13,15,17,15,15,15,16,18,17,16,16,4,0,0,0,0,0,0,0,0,0,6,22,20,21,24,24,24,22,22,25,26,26,28,29,25,23,24,25,23,23,23,23,23,23,23,21,21
-70,125,20,23,22,21,19,18,17,17,15,13,14,14,14,14,14,14,14,14,13,15,15,14,14,16,15,14,4,0,0,0,0,0,0,0,0,0,6,25,24,25,26,26,28,29,28,26,26,29,29,29,27,27,27,26,25,25,24,23,23,22,24,25,23
-73,125,20,18,16,15,15,15,16,15,11,8,9,11,11,11,11,12,13,13,13,13,13,14,14,13,13,13,3,0,0,0,0,0,0,0,0,0,6,25,23,24,25,26,28,27,26,28,29,28,26,25,23,23,22,21,21,22,23,22,21,19,18,20,20
-74,125,20,22,20,18,18,19,17,15,13,13,13,14,16,15,14,15,16,15,16,19,18,18,18,18,17,17,4,0,0,0,0,0,0,0,0,0,6,28,27,26,28,29,31,31,29,28,28,27,29,33,31,26,25,24,26,27,23,22,22,22,24,27,26
-75,125,20,21,21,18,13,13,16,17,15,13,12,13,14,14,15,16,16,16,15,13,13,14,15,15,15,15,4,0,0,0,0,0,0,0,0,0,7,26,25,23,21,24,28,30,29,26,22,25,27,27,27,24,24,26,23,23,26,24,22,23,26,29,27
-75,125,20,20,16,15,17,19,17,16,17,15,12,13,13,10,11,14,16,16,15,14,14,16,16,14,14,15,3,0,0,0,0,0,0,0,0,0,6,24,24,25,27,29,29,27,26,26,26,27,29,29,27,28,26,23,22,24,26,22,18,21,24,25,27
-71,125,20,21,19,19,19,18,16,13,13,14,12,10,9,8,9,10,9,9,10,10,9,9,10,10,12,12,2,0,0,0,0,0,0,0,0,0,7,27,28,29,29,30,31,29,27,28,30,32,33,31,28,27,28,26,24,24,22,21,24,25,25,24,23
