-61,46,2,25,24,24,23,23,23,21,20,22,22,21,22,23,22,21,22,23,24,24,23,21,21,21,20,20,5,0,0,0,0,0,0,0,0,0,4,16,17,18,18,19,19,19,19,20,21,22,23,23,22,21,23,21,20,21,21,21,22,22,24,25,24
-61,98,6,31,31,30,29,28,27,26,25,25,27,28,28,29,30,31,31,30,28,27,27,27,27,26,26,25,7,0,0,0,0,0,0,0,0,0,6,23,23,25,26,25,25,25,26,26,27,29,30,29,28,28,28,28,25,26,27,27,27,28,30,31,30
-61,98,6,26,26,25,24,23,22,21,22,22,22,23,23,23,24,25,25,25,23,22,22,21,21,21,20,20,5,0,0,0,0,0,0,0,0,0,4,18,19,20,21,21,21,22,21,21,23,24,25,24,24,23,25,24,22,22,22,23,22,23,25,26,25
-61,131,5,25,25,24,22,22,21,19,19,22,24,25,26,28,27,26,24,23,22,21,21,21,21,21,18,18,4,0,0,0,0,0,0,0,0,0,4,17,18,20,21,20,20,20,21,21,21,23,24,24,23,22,24,23,21,21,21,22,22,22,23,26,25
-60,163,8,28,27,26,25,24,23,22,22,23,25,24,24,24,25,26,26,25,24,24,23,23,22,22,21,21,5,0,0,0,0,0,0,0,0,0,5,19,20,21,22,22,21,22,22,23,24,24,26,25,24,24,24,24,23,23,23,24,25,25,25,28,27
-61,114,14,26,26,25,24,23,22,22,21,21,22,22,22,23,24,24,24,24,23,22,22,21,21,21,20,19,5,0,0,0,0,0,0,0,0,0,4,17,17,19,20,20,20,20,21,21,22,24,25,24,23,23,24,23,22,22,22,22,22,22,25,27,27
-61,121,38,26,26,25,24,24,22,23,22,22,22,23,24,24,24,24,25,24,23,22,22,21,21,21,20,20,5,0,0,0,0,0,0,0,0,0,5,17,18,20,21,21,20,20,20,21,22,24,24,24,24,23,24,24,22,21,22,23,23,23,24,26,26
-61,125,20,28,29,27,25,25,24,23,23,24,24,24,24,24,26,27,27,26,25,24,24,23,22,23,22,21,5,0,0,0,0,0,0,0,0,0,4,19,19,21,22,22,22,23,22,23,24,26,27,26,25,25,25,25,23,24,25,25,25,25,27,29,28
-66,125,20,28,27,27,26,26,26,25,25,25,26,26,25,26,26,26,27,27,26,26,26,25,24,24,23,23,5,0,0,0,0,0,0,0,0,0,5,21,20,21,22,22,23,24,24,25,26,27,25,25,25,25,25,25,24,25,24,25,26,27,27,27,27
-66,125,20,24,24,24,23,22,22,22,21,21,21,22,21,22,22,22,23,23,23,22,21,21,20,20,20,19,4,0,0,0,0,0,0,0,0,0,4,17,17,18,19,19,20,20,21,21,21,22,22,22,21,21,22,22,21,22,22,22,22,22,23,24,24
-66,125,20,24,23,23,23,22,22,22,22,22,23,22,22,23,23,24,24,24,23,22,22,21,21,20,20,20,5,0,0,0,0,0,0,0,0,0,5,18,18,19,19,20,20,21,22,22,23,23,23,23,22,22,23,22,22,22,23,22,22,23,24,25,26
-66,125,20,24,24,23,22,21,22,22,21,21,21,21,21,22,22,22,23,23,22,23,21,21,20,19,19,19,5,0,0,0,0,0,0,0,0,0,4,17,18,19,19,20,21,21,22,22,22,23,23,23,22,22,22,22,21,22,22,22,22,22,24,24,25
-66,125,20,29,29,28,27,27,26,26,26,25,26,27,27,28,28,29,29,28,28,27,27,27,26,26,25,26,7,0,0,0,0,0,0,0,0,0,6,22,22,23,24,25,26,26,27,28,28,29,29,28,28,28,28,28,27,27,28,28,28,28,29,29,30
-66,125,20,27,27,27,27,26,26,26,25,24,24,25,25,25,25,26,26,26,26,25,25,24,23,23,22,22,5,0,0,0,0,0,0,0,0,0,5,20,20,21,21,21,22,22,22,24,24,24,24,24,24,24,24,24,23,24,24,24,25,25,26,27,28
-66,125,20,27,26,26,26,26,26,25,25,26,26,26,25,26,26,27,26,26,26,25,25,24,24,22,22,22,5,0,0,0,0,0,0,0,0,0,5,20,20,20,21,21,22,22,23,23,24,24,25,25,25,24,24,23,24,23,24,25,25,25,27,28,27
-65,125,20,29,29,27,27,27,26,25,25,25,25,25,25,26,26,26,26,26,26,25,25,25,24,24,22,23,6,0,0,0,0,0,0,0,0,0,5,21,21,22,23,24,24,24,25,25,26,26,26,26,25,25,25,26,25,26,26,26,27,27,28,29,30
-66,125,20,24,25,24,24,23,23,23,22,21,22,23,23,23,23,24,24,23,23,23,22,21,21,20,20,19,5,0,0,0,0,0,0,0,0,0,5,18,19,20,20,21,20,21,22,22,21,22,22,23,22,22,22,22,22,22,22,23,23,23,24,25,26
-65,125,20,28,28,27,26,26,26,25,25,25,26,25,25,25,25,26,26,25,26,25,24,23,23,22,22,22,6,0,0,0,0,0,0,0,0,0,5,20,20,20,21,22,23,24,24,24,25,26,26,26,25,24,26,25,25,25,26,26,26,27,28,29,29
-65,125,20,29,29,28,27,27,26,26,25,26,26,25,24,24,24,25,25,24,24,24,24,23,23,22,21,21,6,0,0,0,0,0,0,0,0,0,6,21,21,22,23,24,24,25,25,26,26,26,26,26,26,25,26,26,26,26,27,27,28,28,29,30,30
-66,125,20,24,24,24,24,22,23,22,21,21,22,22,22,23,23,22,22,22,23,22,21,19,19,19,19,19,4,0,0,0,0,0,0,0,0,0,4,18,18,19,19,19,21,20,21,21,22,22,23,23,23,22,21,21,21,22,22,22,23,23,24,25,26
-61,125,20,29,29,29,28,27,25,24,25,27,26,26,27,28,28,28,28,28,27,27,26,24,24,24,24,22,6,0,0,0,0,0,0,0,0,0,5,21,21,24,24,23,23,24,24,25,25,27,28,27,25,25,26,26,25,24,24,25,26,26,26,29,30
-66,125,20,24,24,23,22,22,22,22,21,21,21,21,21,22,22,22,22,21,21,21,21,19,19,19,18,18,4,0,0,0,0,0,0,0,0,0,4,18,17,19,20,20,21,21,22,22,23,23,23,23,23,23,23,22,22,22,22,23,24,24,24,25,26
-66,125,20,29,28,27,27,26,26,25,24,23,23,25,25,25,25,25,25,25,25,24,23,22,22,22,21,21,5,0,0,0,0,0,0,0,0,0,5,20,21,21,22,23,23,24,24,25,26,27,27,27,26,26,27,26,26,26,26,26,27,27,28,29,29
