-65,46,2,26,25,25,23,21,20,19,18,18,20,20,19,19,21,22,22,20,20,19,18,18,18,17,16,15,3,0,0,0,0,0,0,0,0,0,4,18,18,19,20,20,20,20,20,21,22,24,25,24,23,23,24,23,22,22,22,23,23,23,25,26,25
-66,46,2,27,26,23,21,21,21,20,25,28,22,19,19,21,20,21,21,19,18,18,18,17,17,16,15,15,4,0,0,0,0,0,0,0,0,0,5,20,20,21,22,21,22,22,23,23,24,26,27,26,25,25,26,26,25,24,25,26,26,26,27,27,25
-66,98,6,31,31,29,27,25,25,23,23,23,24,23,22,23,24,25,24,24,21,21,21,21,20,19,18,18,5,0,0,0,0,0,0,0,0,0,6,23,24,26,27,27,26,26,26,27,28,30,31,31,30,30,31,31,28,28,28,29,29,29,31,33,32
-73,131,5,24,24,22,22,22,21,20,20,21,22,22,23,24,24,27,27,26,26,26,26,24,24,24,23,23,6,0,0,0,0,0,0,0,0,0,5,21,22,23,25,24,23,22,21,21,21,22,23,21,21,22,22,21,19,18,19,19,19,20,22,24,23
-73,163,8,24,23,21,21,21,19,19,22,24,24,22,22,24,26,27,28,27,26,26,27,26,27,26,24,23,5,0,0,0,0,0,0,0,0,0,5,21,22,23,23,22,21,20,20,20,20,20,20,20,19,20,20,19,18,18,18,19,19,20,22,24,22
-73,114,14,18,18,17,16,16,16,16,16,17,17,17,19,20,22,25,25,23,23,23,23,23,22,22,21,21,5,0,0,0,0,0,0,0,0,0,4,16,16,19,20,19,18,19,18,18,19,20,20,20,20,21,21,19,17,18,19,18,18,18,19,18,18
-75,125,20,21,21,21,19,19,17,16,15,15,17,18,18,18,20,22,23,21,18,17,17,18,18,19,20,18,4,0,0,0,0,0,0,0,0,0,5,20,21,22,22,22,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,22,23,25,25
-72,121,38,24,24,22,20,18,17,17,18,19,19,17,17,19,20,22,22,22,22,21,20,20,20,21,19,19,5,0,0,0,0,0,0,0,0,0,5,20,20,22,22,21,21,21,21,22,23,24,24,24,22,22,22,22,21,21,21,21,23,24,25,25,23
-75,125,20,24,23,22,21,20,19,19,18,17,19,19,19,19,19,20,21,21,21,21,21,21,21,21,20,19,4,0,0,0,0,0,0,0,0,0,5,20,20,21,21,21,21,22,23,23,24,25,25,24,23,23,24,23,23,23,23,24,24,24,24,24,24
-74,125,20,26,25,23,23,22,22,21,21,23,22,21,21,22,23,24,25,24,24,24,24,23,23,22,22,22,5,0,0,0,0,0,0,0,0,0,5,19,20,22,23,23,23,23,23,23,24,25,26,26,25,25,24,25,24,25,24,25,25,26,26,26,27
-74,125,20,22,22,21,21,20,20,19,19,20,20,18,19,20,19,20,21,21,21,20,21,20,19,19,20,20,5,0,0,0,0,0,0,0,0,0,4,17,18,19,18,18,19,20,20,20,20,20,20,21,21,20,20,19,20,20,21,22,22,22,23,24,24
-75,125,20,22,22,22,21,20,19,20,19,17,17,18,20,21,21,22,23,23,23,22,23,24,23,23,22,21,5,0,0,0,0,0,0,0,0,0,5,19,20,21,22,21,21,22,22,22,21,21,22,23,23,23,23,22,21,22,24,23,21,23,26,27,28
-74,125,20,22,21,20,20,19,19,19,17,17,18,19,18,19,20,21,22,22,22,23,23,22,22,22,21,20,5,0,0,0,0,0,0,0,0,0,5,19,19,20,21,21,21,21,21,22,22,22,22,21,21,21,22,21,21,21,22,21,21,23,23,24,24
-75,125,20,25,24,23,22,21,21,21,19,16,17,20,22,23,24,25,25,25,26,26,26,26,25,25,25,25,6,0,0,0,0,0,0,0,0,0,6,22,22,23,24,24,23,23,23,23,23,24,24,24,23,22,23,23,23,24,26,25,25,26,27,27,27
-76,125,20,26,24,23,23,23,22,21,19,17,19,22,21,21,21,22,24,24,23,23,25,26,25,24,23,24,6,0,0,0,0,0,0,0,0,0,5,23,23,24,26,26,26,25,24,25,26,27,27,26,25,24,25,25,25,26,26,26,27,27,27,28,28
-76,125,20,24,24,23,23,23,23,22,21,20,19,20,20,22,23,23,24,24,24,24,25,24,24,24,24,24,5,0,0,0,0,0,0,0,0,0,4,21,22,23,24,24,24,24,24,24,24,24,24,25,24,23,24,25,24,23,24,25,25,26,27,28,29
-76,125,20,22,21,19,19,20,20,19,18,20,20,19,19,20,21,23,24,23,23,24,24,24,24,22,22,21,5,0,0,0,0,0,0,0,0,0,3,16,17,17,18,19,19,20,20,19,20,20,20,20,19,20,20,20,19,19,20,21,22,22,22,24,23
-78,125,20,27,26,25,25,24,24,22,20,20,23,24,24,26,27,28,28,29,30,30,30,29,29,30,29,28,7,0,0,0,0,0,0,0,0,0,5,18,18,19,19,20,20,20,19,19,19,18,18,19,21,21,22,23,23,24,24,23,24,26,27,27,27
-72,125,20,28,26,25,24,23,23,23,23,25,23,21,21,21,21,21,21,21,21,21,21,22,21,20,19,19,5,0,0,0,0,0,0,0,0,0,4,15,15,16,17,18,18,18,19,19,20,21,22,22,21,22,23,23,22,23,23,25,25,25,27,29,29
